# X mode_0 mode_1
-1.114114114114114207e+00 7.097042247478674293e-01 2.902957752521325152e-01
-1.108108108108108114e+00 7.096638189077045800e-01 2.903361810922953645e-01
-1.102102102102102021e+00 7.096596967069489503e-01 2.903403032930511052e-01
-1.096096096096096151e+00 7.096770669184483404e-01 2.903229330815517151e-01
-1.090090090090090058e+00 7.096645596487830554e-01 2.903354403512170001e-01
-1.084084084084084187e+00 7.096505117327720491e-01 2.903494882672278954e-01
-1.078078078078078095e+00 7.096506003384382977e-01 2.903493996615616468e-01
-1.072072072072072002e+00 7.096718747137145122e-01 2.903281252862854878e-01
-1.066066066066066131e+00 7.097013087083700045e-01 2.902986912916299955e-01
-1.060060060060060039e+00 7.096464002086918521e-01 2.903535997913080924e-01
-1.054054054054054168e+00 7.096548877948233303e-01 2.903451122051766142e-01
-1.048048048048048075e+00 7.096906283156633188e-01 2.903093716843366257e-01
-1.042042042042041983e+00 7.096618982209845772e-01 2.903381017790154783e-01
-1.036036036036036112e+00 7.096678727167833323e-01 2.903321272832166122e-01
-1.030030030030030019e+00 7.096829716529766685e-01 2.903170283470232760e-01
-1.024024024024024149e+00 7.096614232387533638e-01 2.903385767612466917e-01
-1.018018018018018056e+00 7.097097935644440803e-01 2.902902064355558642e-01
-1.012012012012011963e+00 7.096641124168443504e-01 2.903358875831556496e-01
-1.006006006006006093e+00 7.096882102714825447e-01 2.903117897285174553e-01
-1.000000000000000000e+00 7.096495866727243751e-01 2.903504133272756249e-01
-9.939939939939939073e-01 7.096861050025278228e-01 2.903138949974721217e-01
-9.879879879879878146e-01 7.096628682074751504e-01 2.903371317925247941e-01
-9.819819819819821660e-01 7.097226543265059417e-01 2.902773456734940583e-01
-9.759759759759760733e-01 7.096924571270248894e-01 2.903075428729751106e-01
-9.699699699699699806e-01 7.096523742442195637e-01 2.903476257557804918e-01
-9.639639639639638879e-01 7.096745453853018359e-01 2.903254546146981641e-01
-9.579579579579577953e-01 7.096755617757487533e-01 2.903244382242513022e-01
-9.519519519519521467e-01 7.096380179276345901e-01 2.903619820723654099e-01
-9.459459459459460540e-01 7.096733283626002198e-01 2.903266716373997247e-01
-9.399399399399399613e-01 7.096823349460577024e-01 2.903176650539424086e-01
-9.339339339339338686e-01 7.096834082394835042e-01 2.903165917605164958e-01
-9.279279279279277759e-01 7.096724060883761176e-01 2.903275939116238269e-01
-9.219219219219221273e-01 7.096900135457889780e-01 2.903099864542110220e-01
-9.159159159159160346e-01 7.097020929318543780e-01 2.902979070681455664e-01
-9.099099099099099419e-01 7.096916209427275302e-01 2.903083790572724143e-01
-9.039039039039038492e-01 7.097083273689560601e-01 2.902916726310440509e-01
-8.978978978978977565e-01 7.096331995701944395e-01 2.903668004298055605e-01
-8.918918918918921079e-01 7.095860702576756163e-01 2.904139297423244392e-01
-8.858858858858860152e-01 7.096895779566495532e-01 2.903104220433504468e-01
-8.798798798798799226e-01 7.096943044477549423e-01 2.903056955522450577e-01
-8.738738738738738299e-01 7.097201827826526976e-01 2.902798172173473024e-01
-8.678678678678677372e-01 7.097403961780930359e-01 2.902596038219070751e-01
-8.618618618618620886e-01 7.096609368567549092e-01 2.903390631432451463e-01
-8.558558558558559959e-01 7.096541318285382038e-01 2.903458681714617962e-01
-8.498498498498499032e-01 7.096403630272006824e-01 2.903596369727993176e-01
-8.438438438438438105e-01 7.097307299899618949e-01 2.902692700100379941e-01
-8.378378378378377178e-01 7.096848614205225614e-01 2.903151385794774386e-01
-8.318318318318320692e-01 7.096599044322048355e-01 2.903400955677951090e-01
-8.258258258258259765e-01 7.096145847450768818e-01 2.903854152549231737e-01
-8.198198198198198838e-01 7.096738011424139625e-01 2.903261988575860930e-01
-8.138138138138137911e-01 7.096978576281344209e-01 2.903021423718655791e-01
-8.078078078078076985e-01 7.097066107286136294e-01 2.902933892713863706e-01
-8.018018018018016058e-01 7.096727601691019682e-01 2.903272398308979763e-01
-7.957957957957959572e-01 7.096814253908881875e-01 2.903185746091118680e-01
-7.897897897897898645e-01 7.096434408591097975e-01 2.903565591408902580e-01
-7.837837837837837718e-01 7.096961706331696984e-01 2.903038293668303016e-01
-7.777777777777776791e-01 7.097001575322342548e-01 2.902998424677656897e-01
-7.717717717717715864e-01 7.096519729655335063e-01 2.903480270344664937e-01
-7.657657657657659378e-01 7.096888007644107654e-01 2.903111992355891791e-01
-7.597597597597598451e-01 7.096761019183899233e-01 2.903238980816101877e-01
-7.537537537537537524e-01 7.096777232278990155e-01 2.903222767721010400e-01
-7.477477477477476597e-01 7.096966524377684715e-01 2.903033475622315285e-01
