# X mode_0 mode_1
-1.533066132264529813e+00 9.123733982209788484e-01 8.762660177902115155e-02
-1.472945891783567163e+00 9.068265046890416903e-01 9.317349531095835136e-02
-1.412825651302606289e+00 9.009682232666685886e-01 9.903177673333132813e-02
-1.352705410821643639e+00 8.947713777334688201e-01 1.052286222665311938e-01
-1.292585170340682765e+00 8.881670290544759760e-01 1.118329709455240378e-01
-1.232464929859720115e+00 8.812061387370377918e-01 1.187938612629622914e-01
-1.172344689378757465e+00 8.738436669658796729e-01 1.261563330341202993e-01
-1.112224448897796591e+00 8.660993872886277867e-01 1.339006127113721856e-01
-1.052104208416833941e+00 8.579596799816749941e-01 1.420403200183249504e-01
-9.919839679358730677e-01 8.494378683143266606e-01 1.505621316856733394e-01
-9.318637274549104177e-01 8.404437966650907255e-01 1.595562033349091913e-01
-8.717434869739477676e-01 8.311063763779567015e-01 1.688936236220434095e-01
-8.116232464929868939e-01 8.214023622898757315e-01 1.785976377101242407e-01
-7.515030060120242439e-01 8.112323102423525389e-01 1.887676897576474888e-01
-6.913827655310633702e-01 8.007139647020613538e-01 1.992860352979386740e-01
-6.312625250501007201e-01 7.897684889776116490e-01 2.102315110223883510e-01
-5.711422845691380701e-01 7.785452837371702461e-01 2.214547162628297261e-01
-5.110220440881771964e-01 7.669581322125373912e-01 2.330418677874625533e-01
-4.509018036072145463e-01 7.550520670654969901e-01 2.449479329345031209e-01
-3.907815631262536726e-01 7.428442215212658351e-01 2.571557784787341649e-01
-3.306613226452910226e-01 7.303684322164663012e-01 2.696315677835336988e-01
-2.705410821643283725e-01 7.177381261932368473e-01 2.822618738067631527e-01
-2.104208416833674988e-01 7.048268198891839420e-01 2.951731801108160580e-01
-1.503006012024048488e-01 6.918634061127234558e-01 3.081365938872765442e-01
-9.018036072144397508e-02 6.787149752138809111e-01 3.212850247861190334e-01
-3.006012024048132503e-02 6.654602452905640231e-01 3.345397547094359769e-01
3.006012024047954867e-02 6.522251493885009577e-01 3.477748506114990423e-01
9.018036072144219872e-02 6.388661038945352422e-01 3.611338961054646468e-01
1.503006012024048488e-01 6.256768034848747551e-01 3.743231965151253005e-01
2.104208416833657225e-01 6.125265306160367906e-01 3.874734693839632094e-01
2.705410821643283725e-01 5.994666286832832647e-01 4.005333713167166798e-01
3.306613226452892462e-01 5.866361193967066789e-01 4.133638806032934321e-01
3.907815631262518963e-01 5.740119294844282516e-01 4.259880705155716374e-01
4.509018036072145463e-01 5.615325129794667136e-01 4.384674870205331754e-01
5.110220440881754200e-01 5.493740779293668774e-01 4.506259220706330670e-01
5.711422845691380701e-01 5.375650345074360903e-01 4.624349654925639097e-01
6.312625250500989438e-01 5.260756874817319462e-01 4.739243125182680538e-01
6.913827655310615938e-01 5.149096989068024932e-01 4.850903010931973958e-01
7.515030060120242439e-01 5.041231848464927667e-01 4.958768151535072333e-01
8.116232464929851176e-01 4.938262862509918971e-01 5.061737137490082139e-01
8.717434869739477676e-01 4.838246657224940517e-01 5.161753342775059483e-01
9.318637274549086413e-01 4.743204850547167450e-01 5.256795149452833105e-01
9.919839679358712914e-01 4.652962365490118102e-01 5.347037634509881343e-01
1.052104208416832165e+00 4.566954158919794837e-01 5.433045841080205163e-01
1.112224448897794815e+00 4.486693206363447373e-01 5.513306793636552072e-01
1.172344689378757465e+00 4.410166975315957250e-01 5.589833024684042195e-01
1.232464929859720115e+00 4.338794631108027766e-01 5.661205368891971679e-01
1.292585170340679213e+00 4.273837561511727445e-01 5.726162438488272555e-01
1.352705410821641863e+00 4.212882148048248676e-01 5.787117851951750769e-01
1.412825651302604513e+00 4.156714838945375634e-01 5.843285161054624366e-01
1.472945891783567163e+00 4.106534695562653603e-01 5.893465304437347507e-01
1.533066132264529813e+00 4.060696960253418752e-01 5.939303039746580692e-01
1.593186372745488910e+00 4.020348373417356180e-01 5.979651626582643820e-01
1.653306613226451560e+00 3.985761441998145749e-01 6.014238558001855361e-01
1.713426853707414210e+00 3.955196367792473966e-01 6.044803632207527144e-01
1.773547094188376860e+00 3.931376131251125838e-01 6.068623868748874717e-01
1.833667334669339510e+00 3.912269338473336466e-01 6.087730661526664644e-01
1.893787575150298608e+00 3.897693288321757987e-01 6.102306711678241458e-01
1.953907815631261258e+00 3.889510342534346909e-01 6.110489657465653091e-01
2.014028056112223908e+00 3.885584667240798984e-01 6.114415332759202126e-01
2.074148296593186558e+00 3.887394424034198437e-01 6.112605575965802673e-01
2.134268537074149208e+00 3.894338510695997124e-01 6.105661489304002876e-01
2.194388777555108305e+00 3.907024378397215836e-01 6.092975621602785274e-01
2.254509018036070955e+00 3.926148620930355881e-01 6.073851379069643563e-01
2.314629258517033605e+00 3.948764777772877377e-01 6.051235222227122623e-01
2.374749498997996255e+00 3.977425861127011353e-01 6.022574138872989202e-01
2.434869739478958905e+00 4.012515647730917068e-01 5.987484352269083487e-01
2.494989979959918003e+00 4.052178104954060056e-01 5.947821895045939389e-01
2.555110220440880653e+00 4.097773759474177546e-01 5.902226240525823009e-01
2.615230460921843303e+00 4.148555154897750064e-01 5.851444845102250492e-01
2.675350701402805953e+00 4.205128122126096657e-01 5.794871877873902788e-01
2.735470941883768603e+00 4.268111884236142073e-01 5.731888115763857927e-01
2.795591182364727700e+00 4.335959611606393094e-01 5.664040388393607461e-01
2.855711422845690350e+00 4.409925496995622529e-01 5.590074503004377471e-01
2.915831663326653000e+00 4.488934212512483701e-01 5.511065787487516854e-01
2.975951903807615651e+00 4.574668696254850508e-01 5.425331303745150047e-01
3.036072144288574748e+00 4.665256288258088913e-01 5.334743711741911643e-01
3.096192384769537398e+00 4.762013547310422479e-01 5.237986452689578076e-01
3.156312625250500048e+00 4.863920532300069488e-01 5.136079467699931067e-01
3.216432865731462698e+00 4.970847781098122198e-01 5.029152218901876692e-01
3.276553106212425348e+00 5.083278742874226541e-01 4.916721257125772904e-01
3.336673346693384445e+00 5.199823708201384287e-01 4.800176291798616268e-01
3.396793587174347095e+00 5.321296148782354019e-01 4.678703851217645426e-01
3.456913827655309746e+00 5.447986271898174193e-01 4.552013728101826917e-01
3.517034068136272396e+00 5.578801702388456185e-01 4.421198297611543815e-01
3.577154308617235046e+00 5.712973747899049437e-01 4.287026252100950563e-01
3.637274549098194143e+00 5.850994293131425161e-01 4.149005706868575949e-01
3.697394789579156793e+00 5.991467767136865463e-01 4.008532232863135092e-01
3.757515030060119443e+00 6.135099582289537112e-01 3.864900417710462333e-01
3.817635270541082093e+00 6.279770912451020370e-01 3.720229087548979630e-01
3.877755511022044743e+00 6.427208534325369316e-01 3.572791465674630129e-01
3.937875751503003841e+00 6.575357527607871289e-01 3.424642472392128711e-01
3.997995991983966491e+00 6.722727986708230130e-01 3.277272013291769315e-01
4.058116232464929141e+00 6.871856191772334199e-01 3.128143808227665801e-01
