# X mode_0 mode_1 mode_2 mode_3
-7.304609218436874052e+00 1.442202401488078094e-03 3.394156372211017403e-01 3.270975574953272893e-04 6.588150628199147540e-01
-7.244488977955912290e+00 1.375749022991055353e-03 3.404242608034880324e-01 3.113088499961924583e-04 6.578886813235247377e-01
-7.184368737474950528e+00 1.312979623569164979e-03 3.413106050464635999e-01 2.968232141238824032e-04 6.570795921158433250e-01
-7.124248496993987878e+00 1.253287789501372112e-03 3.420681521289984373e-01 2.832069212329116630e-04 6.563953531602672031e-01
-7.064128256513026116e+00 1.197068510557748339e-03 3.429261153377259896e-01 2.706164392829130496e-04 6.556061997124332796e-01
-7.004008016032064354e+00 1.143981177283368619e-03 3.436072418733562284e-01 2.588672238837827965e-04 6.549899097254765490e-01
-6.943887775551102592e+00 1.093898743227013836e-03 3.442994670610032837e-01 2.480247686890160405e-04 6.543586094270806841e-01
-6.883767535070139942e+00 1.046100628317752756e-03 3.448371946277060118e-01 2.378657585476314461e-04 6.538788389854286454e-01
-6.823647294589179069e+00 1.001241724573997309e-03 3.453922301486158641e-01 2.284095766490402870e-04 6.533781185501610356e-01
-6.763527054108216419e+00 9.583850877272198773e-04 3.459548038476822351e-01 2.196667072799192097e-04 6.528671443573107469e-01
-6.703406813627255545e+00 9.181885260153555255e-04 3.464327842644173150e-01 2.116058391538952065e-04 6.524374213704133840e-01
-6.643286573146292895e+00 8.801630149626131754e-04 3.468802113654940178e-01 2.041204227201842594e-04 6.520355051968232951e-01
-6.583166332665330245e+00 8.442267819785684909e-04 3.471582650645988477e-01 1.971805493451617597e-04 6.518003276040773564e-01
-6.523046092184369371e+00 8.101384557668743968e-04 3.474781979782461394e-01 1.908395422068218333e-04 6.515208240237800874e-01
-6.462925851703406721e+00 7.777537540094559519e-04 3.476801727235266926e-01 1.849162765530673960e-04 6.513571572459107006e-01
-6.402805611222445847e+00 7.474440897418857923e-04 3.478574850689613029e-01 1.795047450616454171e-04 6.512155660962350989e-01
-6.342685370741483197e+00 7.183812482186647305e-04 3.478800625361427867e-01 1.745165248963246414e-04 6.512270396907422487e-01
-6.282565130260520547e+00 6.911610051804420451e-04 3.480497464345578273e-01 1.699917922483403963e-04 6.510891007680134068e-01
-6.222444889779559674e+00 6.654471142848797371e-04 3.480093355487056117e-01 1.658544612762692444e-04 6.511593628757332830e-01
-6.162324649298597024e+00 6.410131480584855667e-04 3.479798355441632296e-01 1.621715893249765035e-04 6.512169797184533815e-01
-6.102204408817636150e+00 6.179058143427458788e-04 3.479475999252246710e-01 1.587247120272472826e-04 6.512757695484053810e-01
-6.042084168336673500e+00 5.958578693601161063e-04 3.477714049533137119e-01 1.557015698501457547e-04 6.514770356074760516e-01
-5.981963927855712626e+00 5.751060574388028790e-04 3.475905664976597920e-01 1.529757289761286387e-04 6.516813517159252278e-01
-5.921843687374749976e+00 5.556432013271090428e-04 3.473221492194417115e-01 1.506147176228111691e-04 6.519715928616083289e-01
-5.861723446893787326e+00 5.370629875796139414e-04 3.470043207500326243e-01 1.485954957898578271e-04 6.523100207665978312e-01
-5.801603206412826452e+00 5.195136734209295729e-04 3.467781148675915248e-01 1.468999032288211947e-04 6.525554715557586594e-01
-5.741482965931863802e+00 5.029303790396313445e-04 3.463648408821410896e-01 1.454174877163435554e-04 6.529868112511029166e-01
-5.681362725450902929e+00 4.872701557017153980e-04 3.459418817765109178e-01 1.443132688494174723e-04 6.534265347989379746e-01
-5.621242484969940278e+00 4.723698324947470648e-04 3.454822246159501287e-01 1.435465870618567120e-04 6.539018589644933765e-01
-5.561122244488977628e+00 4.582505319287087067e-04 3.449739915488883590e-01 1.429882866305522539e-04 6.544247696325523611e-01
-5.501002004008016755e+00 4.449771815796692612e-04 3.444592463606674926e-01 1.427825805228917369e-04 6.549529938772298276e-01
-5.440881763527054105e+00 4.325372715968141398e-04 3.438921856608966321e-01 1.428328492854508212e-04 6.555324442182210998e-01
-5.380761523046093231e+00 4.205624776832613031e-04 3.433050466568305925e-01 1.431919633146095099e-04 6.561311989021715307e-01
-5.320641282565130581e+00 4.094188939413653111e-04 3.426263478004952234e-01 1.439216085787317677e-04 6.568203116969846267e-01
-5.260521042084167931e+00 3.987541029238222132e-04 3.419913658607032780e-01 1.448511096006037521e-04 6.574650289267723879e-01
-5.200400801603207057e+00 3.888130178005834415e-04 3.412906328138081702e-01 1.461893157930396325e-04 6.581743648525982815e-01
-5.140280561122244407e+00 3.792127228329487975e-04 3.406097208215044803e-01 1.478257239391036256e-04 6.588632407317234208e-01
-5.080160320641283533e+00 3.703747520889592274e-04 3.398590102084285136e-01 1.497928122227660055e-04 6.596208222272598176e-01
-5.020040080160320883e+00 3.619981026349359090e-04 3.391210728902946392e-01 1.521805932218731777e-04 6.603647484138485124e-01
-4.959919839679358233e+00 3.540482174084977080e-04 3.383468490835615516e-01 1.549484163008045599e-04 6.611441542827291018e-01
-4.899799599198397360e+00 3.465971431615097486e-04 3.375813341093778508e-01 1.580489289774127516e-04 6.619140198184831902e-01
-4.839679358717434710e+00 3.395520950971192705e-04 3.367474490970604473e-01 1.616111666086366176e-04 6.627513876412337579e-01
-4.779559118236473836e+00 3.330407296851301316e-04 3.359744838943702905e-01 1.656458736393977402e-04 6.635268295023050156e-01
-4.719438877755511186e+00 3.268631003705989215e-04 3.352057923548697471e-01 1.701417354626999197e-04 6.642972028092969383e-01
-4.659318637274550312e+00 3.210582198253831990e-04 3.344147667644422062e-01 1.751360182871358284e-04 6.650890389974452033e-01
-4.599198396793587662e+00 3.156728095817038361e-04 3.335497029811279046e-01 1.807061697107728202e-04 6.659539180395795954e-01
-4.539078156312625012e+00 3.106218291724010616e-04 3.327980652776814097e-01 1.868675267814037203e-04 6.667044453663648618e-01
-4.478957915831664138e+00 3.059578068027411367e-04 3.319633665080826690e-01 1.936782641384050211e-04 6.675369974209761637e-01
-4.418837675350701488e+00 3.015500195581485420e-04 3.311853824140472136e-01 2.011925830916448405e-04 6.683118749833030225e-01
-4.358717434869740615e+00 2.975254204671249660e-04 3.304251911283620502e-01 2.094751632300203843e-04 6.690678082879407684e-01
-4.298597194388777964e+00 2.937458795330758605e-04 3.296567458558103958e-01 2.185960834118561903e-04 6.698309121812446865e-01
-4.238476953907815314e+00 2.903106165584818450e-04 3.289149966301028183e-01 2.285874543400421904e-04 6.705661052989986270e-01
-4.178356713426854441e+00 2.871355122536446073e-04 3.281081102748873990e-01 2.396216051498877215e-04 6.713651326077090253e-01
-4.118236472945891791e+00 2.842945502970844703e-04 3.275550613362481767e-01 2.517381794270879820e-04 6.719089059340277448e-01
-4.058116232464930917e+00 2.817651579795656374e-04 3.268505830798848488e-01 2.650444187538837063e-04 6.726026073433817309e-01
-3.997995991983968267e+00 2.792998435306630681e-04 3.261616254996475561e-01 2.795658250934167778e-04 6.732795088317283794e-01
-3.937875751503005617e+00 2.772269311763115055e-04 3.255171143900949526e-01 2.956682311614485599e-04 6.739099904475672753e-01
-3.877755511022044743e+00 2.753668587061053872e-04 3.249679238665778014e-01 3.131945831737847994e-04 6.744435146915422896e-01
-3.817635270541082093e+00 2.738154519840378773e-04 3.244189926420533165e-01 3.327038736109566900e-04 6.749744880323517160e-01
-3.757515030060121219e+00 2.725169913690421875e-04 3.239180368719584702e-01 3.540926293523481466e-04 6.754553535073199999e-01
-3.697394789579158569e+00 2.713414473798157322e-04 3.234554392370714848e-01 3.775608018410658048e-04 6.758956585137075868e-01
-3.637274549098197696e+00 2.703462068838894446e-04 3.229671737991849367e-01 4.033975318148874840e-04 6.763590824621161790e-01
-3.577154308617235046e+00 2.696883987708792972e-04 3.226348944786996409e-01 4.319838631330156229e-04 6.766634332593964851e-01
-3.517034068136272396e+00 2.693475227170009987e-04 3.222880297534433391e-01 4.636973873143618459e-04 6.769789253365253723e-01
-3.456913827655311522e+00 2.690273589650199514e-04 3.220706108037439952e-01 4.983840232488091727e-04 6.771619778140423040e-01
-3.396793587174348872e+00 2.691186687997199176e-04 3.218490132498511569e-01 5.368964062062508502e-04 6.773449716751429595e-01
-3.336673346693387998e+00 2.693114369278901870e-04 3.216479124185894767e-01 5.795583143750744582e-04 6.775032178301075847e-01
-3.276553106212425348e+00 2.697091435374147851e-04 3.215678176938047694e-01 6.267698917342795191e-04 6.775357032709234950e-01
-3.216432865731462698e+00 2.703009689139530955e-04 3.215130932860693069e-01 6.788475921831112507e-04 6.775377581528336801e-01
-3.156312625250501824e+00 2.711852886445047413e-04 3.215576596343165394e-01 7.368599288942304960e-04 6.774342951481447939e-01
-3.096192384769539174e+00 2.721741241824882128e-04 3.215434846565491944e-01 8.010775997028580933e-04 6.773832636195655788e-01
-3.036072144288578301e+00 2.733662585812071579e-04 3.216899861956889484e-01 8.722842166197482608e-04 6.771643633291101194e-01
-2.975951903807615651e+00 2.749306886793988257e-04 3.219742818532775885e-01 9.515823089312152152e-04 6.767992051491118488e-01
-2.915831663326653000e+00 2.765534335782890147e-04 3.222175370298354102e-01 1.039906454064238846e-03 6.764660030825219161e-01
-2.855711422845692127e+00 2.784422380552943914e-04 3.225405180185678677e-01 1.138050437194209914e-03 6.760429893061825624e-01
-2.795591182364729477e+00 2.804063347593306870e-04 3.229655459609345192e-01 1.247509907988893219e-03 6.755065377963171969e-01
-2.735470941883768603e+00 2.827354648420713520e-04 3.234634804186156676e-01 1.369335211578616342e-03 6.748844489049635742e-01
-2.675350701402805953e+00 2.852114630602252594e-04 3.240302209253571042e-01 1.505475989476369372e-03 6.741790916221063190e-01
-2.615230460921843303e+00 2.878097090847406129e-04 3.246244905518850810e-01 1.656903184604590663e-03 6.734307965544256147e-01
-2.555110220440882429e+00 2.907890024542512226e-04 3.253229715554202262e-01 1.826184518507680812e-03 6.725600549236178116e-01
-2.494989979959919779e+00 2.938435081792078194e-04 3.261481724606795640e-01 2.015332073086684595e-03 6.715426519580545150e-01
-2.434869739478958905e+00 2.971251062770790684e-04 3.269770268551385750e-01 2.226416275621159735e-03 6.704994317629632272e-01
-2.374749498997996255e+00 3.005680560168277047e-04 3.278909380040395671e-01 2.463030271370612347e-03 6.693454636685730597e-01
-2.314629258517035382e+00 3.042801216386939434e-04 3.288989509366756492e-01 2.727304101114910988e-03 6.680694648405708369e-01
-2.254509018036072732e+00 3.081449972320742035e-04 3.299550024579180341e-01 3.022519794096003350e-03 6.667143327507539796e-01
-2.194388777555110082e+00 3.122753553120839959e-04 3.310631102442782026e-01 3.353263417981929440e-03 6.652713509824278448e-01
-2.134268537074149208e+00 3.164795558836967023e-04 3.322737323877285043e-01 3.722880698476583889e-03 6.636869073579111378e-01
-2.074148296593186558e+00 3.209933554103698572e-04 3.336065670747898615e-01 4.136324976716163927e-03 6.619361145930835466e-01
-2.014028056112225684e+00 3.257224270586879696e-04 3.350542397312658571e-01 4.599694221536700101e-03 6.600203436201386165e-01
-1.953907815631263034e+00 3.306018291953733085e-04 3.364108367641455155e-01 5.118562817982723334e-03 6.581399985886763337e-01
-1.893787575150300384e+00 3.356357648018051462e-04 3.378095798629541235e-01 5.697369813990744471e-03 6.561574145582533824e-01
-1.833667334669339510e+00 3.409627838789721960e-04 3.393543009228210394e-01 6.346438031103908764e-03 6.539582982621960916e-01
-1.773547094188376860e+00 3.463942785083394689e-04 3.409505019392773395e-01 7.070839070417441613e-03 6.516322647117969158e-01
-1.713426853707415987e+00 3.519880936738749365e-04 3.425830966391503196e-01 7.880347147992825679e-03 6.491845681191830142e-01
-1.653306613226453337e+00 3.576410497663653045e-04 3.443176517512158696e-01 8.781793766029605611e-03 6.465429134329880867e-01
-1.593186372745490686e+00 3.636889063610367653e-04 3.459993885493299337e-01 9.792810168909857338e-03 6.438441123753991802e-01
-1.533066132264529813e+00 3.697422492809788325e-04 3.477559680362369843e-01 1.091801897385764018e-02 6.409562707406243343e-01
-1.472945891783567163e+00 3.760368434363886049e-04 3.495003479139369151e-01 1.217045775872564392e-02 6.379531574839011343e-01
-1.412825651302606289e+00 3.823772098329314005e-04 3.513788531602769494e-01 1.356624479740835450e-02 6.346725248324818214e-01
