# X mode_0 mode_1 mode_2 mode_3
-6.943887775551102592e+00 1.472418740816700813e-03 4.191804864989923801e-03 6.662070895732293829e-01 3.281286868209639107e-01
-6.883767535070139942e+00 1.396390863665279876e-03 3.998298257456704349e-03 6.651937550796550580e-01 3.294115557992228216e-01
-6.823647294589179069e+00 1.324601485041068411e-03 3.814792066462589348e-03 6.642964926240784163e-01 3.305641138244180266e-01
-6.763527054108216419e+00 1.257250479849984955e-03 3.640977507556941457e-03 6.633730155418541274e-01 3.317287564707390168e-01
-6.703406813627255545e+00 1.194956434758039521e-03 3.477528037645799801e-03 6.625502616766182351e-01 3.327772538509780054e-01
-6.643286573146292895e+00 1.136245432413052333e-03 3.320648429962987785e-03 6.618470616761771286e-01 3.336960444614467947e-01
-6.583166332665330245e+00 1.081811021229224122e-03 3.173655678799375702e-03 6.611973230539349711e-01 3.345472102460363972e-01
-6.523046092184369371e+00 1.031012271639593402e-03 3.034962799218275317e-03 6.604770957474958015e-01 3.354569291816462129e-01
-6.462925851703406721e+00 9.832899988464255305e-04 2.902247679753813727e-03 6.599191479592503295e-01 3.361953143621493889e-01
-6.402805611222445847e+00 9.389873314902785458e-04 2.777702584847460340e-03 6.593554487349717608e-01 3.369278613486905716e-01
-6.342685370741483197e+00 8.978360815651383791e-04 2.659831365942202843e-03 6.589365293233603316e-01 3.375058032291324284e-01
-6.282565130260520547e+00 8.591895446891633509e-04 2.548369861076817903e-03 6.585363763187153108e-01 3.380560642755186529e-01
-6.222444889779559674e+00 8.232501971891943151e-04 2.442715700711479976e-03 6.581581243485609134e-01 3.385759097535384621e-01
-6.162324649298597024e+00 7.897340413777402621e-04 2.342787027425483580e-03 6.578894685939570275e-01 3.389780103372397879e-01
-6.102204408817636150e+00 7.586622140572668203e-04 2.247813070700677499e-03 6.577172225624852153e-01 3.392763021527567813e-01
-6.042084168336673500e+00 7.296762053389973905e-04 2.158194420194417019e-03 6.575731708615374371e-01 3.395389585129291454e-01
-5.981963927855712626e+00 7.028712794337402389e-04 2.073705893054068536e-03 6.574649880021300463e-01 3.397584348253821496e-01
-5.921843687374749976e+00 6.781069043811367540e-04 1.993566555581025631e-03 6.574482939832210215e-01 3.398800325568168135e-01
-5.861723446893787326e+00 6.549118956531459331e-04 1.917706592079318657e-03 6.574326658577985816e-01 3.399947156544688709e-01
-5.801603206412826452e+00 6.335926564701889604e-04 1.846040955260671960e-03 6.575566959111130982e-01 3.399636704771560880e-01
-5.741482965931863802e+00 6.139151960506298656e-04 1.778543637265253856e-03 6.576742387813894197e-01 3.399333023852947333e-01
-5.681362725450902929e+00 5.957266551855223535e-04 1.714101449906049474e-03 6.578994682554492046e-01 3.397907036394592906e-01
-5.621242484969940278e+00 5.791135259666801722e-04 1.653406056257207069e-03 6.581862746299204092e-01 3.395812057878556667e-01
-5.561122244488977628e+00 5.638139531960549957e-04 1.596205415960923104e-03 6.584484361481733883e-01 3.393915444826696159e-01
-5.501002004008016755e+00 5.497898990834662776e-04 1.541751224454068888e-03 6.588401721933004884e-01 3.390682866831619680e-01
-5.440881763527054105e+00 5.370748289506609499e-04 1.490384411100264270e-03 6.592466377414706313e-01 3.387259030184783803e-01
-5.380761523046093231e+00 5.256952951564577200e-04 1.441770865984392906e-03 6.597019175284406511e-01 3.383306163104184972e-01
